Id,Text,Sentiment,Aspect
234," This things run smoothly for its price, and the battery life seems to go on forever. I got this laptop as an upgrade / replacement for my old Lenovo notebook. I didn't have that much money, so I thought I'd give the Inspiron a try. I wasn't disappointed in its performance. All in all, it's well worth its price tag.",positive,LAPTOP_OPERATION_PERFORMANCE
234," This things run smoothly for its price, and the battery life seems to go on forever. I got this laptop as an upgrade / replacement for my old Lenovo notebook. I didn't have that much money, so I thought I'd give the Inspiron a try. I wasn't disappointed in its performance. All in all, it's well worth its price tag.",positive,BATTERY_OPERATION_PERFORMANCE
234," This things run smoothly for its price, and the battery life seems to go on forever. I got this laptop as an upgrade / replacement for my old Lenovo notebook. I didn't have that much money, so I thought I'd give the Inspiron a try. I wasn't disappointed in its performance. All in all, it's well worth its price tag.",positive,LAPTOP_GENERAL
234," This things run smoothly for its price, and the battery life seems to go on forever. I got this laptop as an upgrade / replacement for my old Lenovo notebook. I didn't have that much money, so I thought I'd give the Inspiron a try. I wasn't disappointed in its performance. All in all, it's well worth its price tag.",positive,LAPTOP_PRICE
235," Overall good but processing power isn't very good. W7 Pro with W8 pro upgrade is nice, but it frequently freezes for a few seconds here and there. I replaced stock drive with WD Black 7K drive and is still quite slow. Battery doesn't last long web browsing (2.5 hours maybe).",positive,LAPTOP_GENERAL
235," Overall good but processing power isn't very good. W7 Pro with W8 pro upgrade is nice, but it frequently freezes for a few seconds here and there. I replaced stock drive with WD Black 7K drive and is still quite slow. Battery doesn't last long web browsing (2.5 hours maybe).",negative,CPU_OPERATION_PERFORMANCE
235," Overall good but processing power isn't very good. W7 Pro with W8 pro upgrade is nice, but it frequently freezes for a few seconds here and there. I replaced stock drive with WD Black 7K drive and is still quite slow. Battery doesn't last long web browsing (2.5 hours maybe).",positive,OS_GENERAL
235," Overall good but processing power isn't very good. W7 Pro with W8 pro upgrade is nice, but it frequently freezes for a few seconds here and there. I replaced stock drive with WD Black 7K drive and is still quite slow. Battery doesn't last long web browsing (2.5 hours maybe).",negative,OS_OPERATION_PERFORMANCE
235," Overall good but processing power isn't very good. W7 Pro with W8 pro upgrade is nice, but it frequently freezes for a few seconds here and there. I replaced stock drive with WD Black 7K drive and is still quite slow. Battery doesn't last long web browsing (2.5 hours maybe).",negative,LAPTOP_OPERATION_PERFORMANCE
235," Overall good but processing power isn't very good. W7 Pro with W8 pro upgrade is nice, but it frequently freezes for a few seconds here and there. I replaced stock drive with WD Black 7K drive and is still quite slow. Battery doesn't last long web browsing (2.5 hours maybe).",negative,BATTERY_OPERATION_PERFORMANCE
236," This laptop is amazing! Despite the fact that there's no optical drive, everything is perfect. The screen resolution is crystal clear, the speakers are amazing, and the track pad is easy to use. The home page/startup is easy to navigate which is the one thing I was mainly concerned about. Internet is fast and reliable, battery life lasts a long time. I love this laptop!",positive,LAPTOP_GENERAL
236," This laptop is amazing! Despite the fact that there's no optical drive, everything is perfect. The screen resolution is crystal clear, the speakers are amazing, and the track pad is easy to use. The home page/startup is easy to navigate which is the one thing I was mainly concerned about. Internet is fast and reliable, battery life lasts a long time. I love this laptop!",neutral,LAPTOP_DESIGN_FEATURES
236," This laptop is amazing! Despite the fact that there's no optical drive, everything is perfect. The screen resolution is crystal clear, the speakers are amazing, and the track pad is easy to use. The home page/startup is easy to navigate which is the one thing I was mainly concerned about. Internet is fast and reliable, battery life lasts a long time. I love this laptop!",positive,DISPLAY_QUALITY
236," This laptop is amazing! Despite the fact that there's no optical drive, everything is perfect. The screen resolution is crystal clear, the speakers are amazing, and the track pad is easy to use. The home page/startup is easy to navigate which is the one thing I was mainly concerned about. Internet is fast and reliable, battery life lasts a long time. I love this laptop!",positive,MULTIMEDIA_DEVICES_GENERAL
